2012-07-20,10:38:54.512364,OutsideDoor,ON,Step_Out="begin"
2012-07-20,10:56:34.41231,LivingRoom,ON
2012-07-20,10:56:34.823509,OutsideDoor,OFF
2012-07-20,10:56:36.305515,LivingRoom,OFF
2012-07-20,10:56:39.192489,LivingRoom,OFF
2012-07-20,10:56:40.917975,LivingRoom,ON
2012-07-20,10:56:44.352381,LivingRoom,ON
2012-07-20,10:56:46.022969,OutsideDoor,ON
2012-07-20,10:56:46.562128,LivingRoom,OFF
2012-07-20,10:56:46.93952,LivingRoom,OFF
2012-07-20,10:56:47.213388,OutsideDoor,OFF
2012-07-20,10:56:51.670201,Bedroom,ON
2012-07-20,10:56:53.225923,Bedroom,OFF
2012-07-20,10:58:21.716391,Bedroom,ON
2012-07-20,10:58:23.999989,Bedroom,OFF
2012-07-20,10:58:24.251935,LivingRoom,ON
2012-07-20,10:58:24.598881,LivingRoom,ON
2012-07-20,10:58:26.50961,LivingRoom,OFF
2012-07-20,10:58:29.807479,LivingRoom,OFF
2012-07-20,10:58:31.306656,LivingRoom,ON
2012-07-20,10:58:32.410612,LivingRoom,OFF
2012-07-20,10:58:33.735806,LivingRoom,ON
2012-07-20,10:58:35.940909,Bedroom,ON
2012-07-20,10:58:37.070432,Bedroom,OFF
2012-07-20,10:58:39.278328,LivingRoom,ON
2012-07-20,10:58:40.50465,OutsideDoor,ON
2012-07-20,10:58:41.519198,LivingRoom,OFF
2012-07-20,10:58:41.656443,LivingRoom,OFF
2012-07-20,10:58:42.477542,OutsideDoor,OFF
2012-07-20,10:59:00.699588,OutsideDoor,ON
2012-07-20,10:59:02.242364,LivingRoom,ON
2012-07-20,10:59:02.685946,LivingRoom,ON
2012-07-20,10:59:03.828008,OutsideDoor,OFF
2012-07-20,10:59:05.796692,LivingRoom,OFF
2012-07-20,10:59:06.100336,LivingRoom,OFF
2012-07-20,10:59:08.89828,LivingRoom,ON
2012-07-20,10:59:11.689785,LivingRoom,ON
2012-07-20,10:59:14.988323,LivingRoom,OFF
2012-07-20,10:59:15.118572,LivingRoom,OFF
2012-07-20,10:59:16.957454,LivingRoom,ON
2012-07-20,10:59:17.40736,LivingRoom,ON
2012-07-20,10:59:19.595262,LivingRoom,OFF
2012-07-20,10:59:19.717478,LivingRoom,OFF
2012-07-20,10:59:23.265735,LivingRoom,ON
2012-07-20,10:59:23.469598,LivingRoom,ON
2012-07-20,10:59:24.665785,LivingRoom,OFF
2012-07-20,10:59:26.444313,LivingRoom,OFF
2012-07-20,10:59:27.189958,LivingRoom,ON
2012-07-20,10:59:29.529357,LivingRoom,ON
2012-07-20,10:59:31.014476,OutsideDoor,ON
2012-07-20,10:59:32.200193,OutsideDoor,OFF
2012-07-20,10:59:32.440181,LivingRoom,OFF
2012-07-20,10:59:32.550338,LivingRoom,OFF
2012-07-20,10:59:33.184382,Bedroom,ON
2012-07-20,10:59:37.679133,Bedroom,OFF
2012-07-20,10:59:40.746501,Bedroom,ON
2012-07-20,10:59:46.439906,Bedroom,ON
2012-07-20,10:59:47.61355,Bedroom,OFF
2012-07-20,10:59:56.607625,Bedroom,ON
2012-07-20,10:59:57.709347,Bedroom,OFF
2012-07-20,10:59:58.616159,Bedroom,OFF
2012-07-20,11:00:07.609429,Bedroom,ON
2012-07-20,11:00:14.165252,Bedroom,OFF
2012-07-20,11:00:15.493903,Bedroom,ON
2012-07-20,11:00:17.177133,Bedroom,OFF
2012-07-20,11:00:18.078593,Bedroom,ON
2012-07-20,11:00:23.954173,Bedroom,ON
2012-07-20,11:00:25.077912,Bedroom,OFF
2012-07-20,11:00:25.64532,Bedroom,ON
2012-07-20,11:00:26.93639,Bedroom,OFF
2012-07-20,11:00:27.314045,Bedroom,OFF
2012-07-20,11:00:29.21189,Bedroom,ON
2012-07-20,11:00:29.969963,Bedroom,ON
2012-07-20,11:00:31.076124,Bedroom,OFF
2012-07-20,11:00:31.625132,Bedroom,OFF
2012-07-20,11:00:32.586001,Bedroom,ON
2012-07-20,11:00:32.786723,OutsideDoor,ON
2012-07-20,11:00:33.751786,Bedroom,OFF
2012-07-20,11:00:33.824031,OutsideDoor,OFF
2012-07-20,11:00:34.372582,LivingRoom,ON
2012-07-20,11:00:34.436282,LivingRoom,ON
2012-07-20,11:00:36.849926,LivingRoom,OFF
2012-07-20,11:00:41.089171,LivingRoom,OFF
2012-07-20,11:00:44.576679,LivingRoom,ON
2012-07-20,11:00:45.752432,LivingRoom,OFF
2012-07-20,11:00:46.527637,LivingRoom,ON
2012-07-20,11:00:51.059676,LivingRoom,ON
2012-07-20,11:00:52.053636,OutsideDoor,ON
2012-07-20,11:00:53.519711,LivingRoom,OFF
2012-07-20,11:00:53.642298,LivingRoom,OFF
2012-07-20,11:00:54.46489,OutsideDoor,OFF
2012-07-20,11:01:25.6198,OutsideDoor,ON
2012-07-20,11:01:27.699329,LivingRoom,ON
2012-07-20,11:01:27.854919,LivingRoom,ON
2012-07-20,11:01:28.783277,OutsideDoor,OFF
2012-07-20,11:01:28.882994,LivingRoom,OFF
2012-07-20,11:01:30.028611,LivingRoom,OFF
2012-07-20,11:01:34.937508,LivingRoom,ON
2012-07-20,11:01:35.590851,LivingRoom,ON
2012-07-20,11:01:38.167968,LivingRoom,OFF
2012-07-20,11:01:39.923823,LivingRoom,OFF
2012-07-20,11:01:58.672427,LivingRoom,ON
2012-07-20,11:01:59.783991,LivingRoom,OFF
2012-07-20,11:02:00.533697,LivingRoom,ON
2012-07-20,11:02:02.614974,LivingRoom,OFF
2012-07-20,11:02:03.326005,LivingRoom,ON
2012-07-20,11:02:05.4648,LivingRoom,OFF
2012-07-20,11:02:06.003544,LivingRoom,ON
2012-07-20,11:02:07.869231,LivingRoom,OFF
2012-07-20,11:02:15.009464,LivingRoom,ON
2012-07-20,11:02:16.202801,LivingRoom,ON
2012-07-20,11:02:17.530389,OutsideDoor,ON
2012-07-20,11:02:18.400556,LivingRoom,OFF
2012-07-20,11:02:18.927411,LivingRoom,OFF
2012-07-20,11:02:19.35917,OutsideDoor,OFF
2012-07-20,11:02:28.772331,OutsideDoor,ON
2012-07-20,11:02:29.789497,LivingRoom,ON
2012-07-20,11:02:30.0343,LivingRoom,ON
2012-07-20,11:02:31.26278,OutsideDoor,OFF
2012-07-20,11:02:33.233891,LivingRoom,OFF
2012-07-20,11:02:33.503732,LivingRoom,OFF
2012-07-20,11:02:41.804778,LivingRoom,ON
2012-07-20,11:02:46.909219,LivingRoom,OFF
2012-07-20,11:02:47.645194,LivingRoom,ON
2012-07-20,11:02:48.717501,LivingRoom,OFF
2012-07-20,11:02:49.502032,LivingRoom,ON
2012-07-20,11:02:50.584816,LivingRoom,OFF
2012-07-20,11:02:53.374389,LivingRoom,ON
2012-07-20,11:02:54.504352,LivingRoom,OFF
2012-07-20,11:02:55.319687,LivingRoom,ON
2012-07-20,11:02:56.427036,LivingRoom,OFF
2012-07-20,11:02:57.889485,LivingRoom,ON
2012-07-20,11:03:00.913978,LivingRoom,OFF
2012-07-20,11:03:03.370621,LivingRoom,ON
2012-07-20,11:03:04.493731,LivingRoom,OFF
2012-07-20,11:03:06.144739,LivingRoom,ON
2012-07-20,11:03:08.604269,LivingRoom,OFF
2012-07-20,11:03:15.365316,LivingRoom,ON
2012-07-20,11:03:18.315696,LivingRoom,OFF
2012-07-20,11:03:19.652507,LivingRoom,ON
2012-07-20,11:03:20.790633,LivingRoom,OFF
2012-07-20,11:03:22.847317,LivingRoom,ON
2012-07-20,11:03:24.679653,LivingRoom,OFF
2012-07-20,11:03:56.619317,LivingRoom,ON
2012-07-20,11:03:57.713751,LivingRoom,OFF
2012-07-20,11:03:58.645971,LivingRoom,ON
2012-07-20,11:03:58.910249,LivingRoom,ON
2012-07-20,11:03:59.923311,OutsideDoor,ON
2012-07-20,11:04:01.760511,LivingRoom,OFF
2012-07-20,11:04:01.949638,OutsideDoor,OFF
2012-07-20,11:04:04.463458,LivingRoom,OFF
2012-07-20,11:04:08.053588,LivingRoom,ON
2012-07-20,11:04:09.438421,LivingRoom,ON
2012-07-20,11:04:11.174849,OutsideDoor,ON
2012-07-20,11:04:11.688346,LivingRoom,OFF
2012-07-20,11:04:11.981182,LivingRoom,OFF
2012-07-20,11:04:12.114541,Bedroom,ON
2012-07-20,11:04:12.30518,OutsideDoor,OFF
2012-07-20,11:04:14.590603,Bedroom,OFF
2012-07-20,11:04:16.063542,Bedroom,ON
2012-07-20,11:04:17.169841,Bedroom,OFF
2012-07-20,11:04:17.545371,OutsideDoor,ON
2012-07-20,11:04:19.539214,LivingRoom,ON
2012-07-20,11:04:19.630551,LivingRoom,ON
2012-07-20,11:04:20.303618,OutsideDoor,OFF
2012-07-20,11:04:21.753596,LivingRoom,OFF
2012-07-20,11:04:23.020273,LivingRoom,OFF
2012-07-20,11:04:23.49361,LivingRoom,ON
2012-07-20,11:04:23.625723,LivingRoom,ON
2012-07-20,11:04:25.208079,OutsideDoor,ON
2012-07-20,11:04:26.298474,LivingRoom,OFF
2012-07-20,11:04:26.424341,LivingRoom,OFF
2012-07-20,11:04:27.101659,Bedroom,ON
2012-07-20,11:04:27.272181,OutsideDoor,OFF
2012-07-20,11:04:28.265799,Bedroom,OFF
2012-07-20,11:04:35.892182,OutsideDoor,ON
2012-07-20,11:04:36.704589,LivingRoom,ON
2012-07-20,11:04:37.337339,LivingRoom,ON
2012-07-20,11:04:37.828078,OutsideDoor,OFF
2012-07-20,11:04:37.892223,LivingRoom,OFF
2012-07-20,11:04:38.456162,LivingRoom,OFF
2012-07-20,11:04:41.877967,LivingRoom,ON
2012-07-20,11:04:43.000952,LivingRoom,OFF
2012-07-20,11:04:48.77937,LivingRoom,ON
2012-07-20,11:04:51.172005,LivingRoom,ON
2012-07-20,11:04:53.942802,LivingRoom,OFF
2012-07-20,11:04:54.238661,LivingRoom,OFF
2012-07-20,11:05:57.899821,Bedroom,ON
2012-07-20,11:05:59.008381,Bedroom,OFF
2012-07-20,11:05:59.530848,OutsideDoor,ON
2012-07-20,11:06:01.786482,OutsideDoor,OFF
2012-07-20,11:06:07.570718,OutsideDoor,ON
2012-07-20,11:06:08.419955,LivingRoom,ON
2012-07-20,11:06:08.696143,LivingRoom,ON
2012-07-20,11:06:09.601546,OutsideDoor,OFF
2012-07-20,11:06:10.490671,LivingRoom,OFF
2012-07-20,11:06:14.18152,LivingRoom,OFF
2012-07-20,11:06:15.879591,LivingRoom,ON
2012-07-20,11:06:20.802208,LivingRoom,OFF
2012-07-20,11:06:25.053225,LivingRoom,ON
2012-07-20,11:06:26.238163,LivingRoom,OFF
2012-07-20,11:06:28.090562,LivingRoom,ON
2012-07-20,11:06:29.762342,LivingRoom,OFF
2012-07-20,11:06:32.217096,LivingRoom,ON
2012-07-20,11:06:33.317241,LivingRoom,OFF
2012-07-20,11:06:52.879214,LivingRoom,ON
2012-07-20,11:06:53.959959,LivingRoom,OFF
2012-07-20,11:07:04.658422,LivingRoom,ON
2012-07-20,11:07:11.206848,LivingRoom,OFF
2012-07-20,11:07:11.735989,LivingRoom,ON
2012-07-20,11:07:12.963471,LivingRoom,ON
2012-07-20,11:07:14.868085,OutsideDoor,ON
2012-07-20,11:07:15.962011,LivingRoom,OFF
2012-07-20,11:07:16.300603,LivingRoom,OFF
2012-07-20,11:07:16.914213,OutsideDoor,OFF
2012-07-20,11:07:17.516108,OutsideDoor,ON
2012-07-20,11:07:18.879937,LivingRoom,ON
2012-07-20,11:07:20.478855,LivingRoom,ON
2012-07-20,11:07:20.574282,LivingRoom,OFF
2012-07-20,11:07:20.887506,OutsideDoor,OFF
2012-07-20,11:07:21.53719,LivingRoom,ON
2012-07-20,11:07:23.619424,LivingRoom,OFF
2012-07-20,11:07:23.900934,LivingRoom,OFF
2012-07-20,11:07:27.392184,LivingRoom,ON
2012-07-20,11:07:28.516272,LivingRoom,OFF
2012-07-20,11:07:29.843988,LivingRoom,ON
2012-07-20,11:07:30.146997,LivingRoom,ON
2012-07-20,11:07:33.302334,LivingRoom,OFF
2012-07-20,11:07:33.604575,LivingRoom,OFF
2012-07-20,11:07:39.390283,LivingRoom,ON
2012-07-20,11:07:40.519903,LivingRoom,OFF
2012-07-20,11:07:45.558462,LivingRoom,ON
2012-07-20,11:07:49.62964,LivingRoom,ON
2012-07-20,11:07:49.939673,OutsideDoor,ON
2012-07-20,11:07:51.226968,LivingRoom,OFF
2012-07-20,11:07:51.316018,LivingRoom,OFF
2012-07-20,11:07:52.18401,OutsideDoor,OFF
2012-07-20,11:08:15.238685,OutsideDoor,ON
2012-07-20,11:08:17.788804,LivingRoom,ON
2012-07-20,11:08:18.252828,OutsideDoor,OFF
2012-07-20,11:08:20.088597,LivingRoom,OFF
2012-07-20,11:08:22.479207,Bathroom,ON
2012-07-20,11:08:27.966001,Bathroom,OFF
2012-07-20,11:08:34.748263,LivingRoom,ON
2012-07-20,11:08:35.886809,LivingRoom,OFF
2012-07-20,11:08:40.338043,LivingRoom,ON
2012-07-20,11:08:41.500264,OutsideDoor,ON
2012-07-20,11:08:42.369219,LivingRoom,OFF
2012-07-20,11:08:42.605907,OutsideDoor,OFF
2012-07-20,11:08:43.161886,LivingRoom,ON
2012-07-20,11:08:47.098179,LivingRoom,OFF
2012-07-20,11:08:47.831642,LivingRoom,ON
2012-07-20,11:08:47.909541,LivingRoom,ON
2012-07-20,11:08:50.738598,LivingRoom,OFF
2012-07-20,11:08:51.245185,LivingRoom,OFF
2012-07-20,11:08:56.835826,LivingRoom,ON
2012-07-20,11:08:57.917537,LivingRoom,OFF
2012-07-20,11:09:03.732908,Bathroom,ON
2012-07-20,11:09:03.937464,LivingRoom,ON
2012-07-20,11:09:04.607318,LivingRoom,ON
2012-07-20,11:09:05.465714,Bathroom,OFF
2012-07-20,11:09:05.998272,Bathroom,ON
2012-07-20,11:09:07.64406,LivingRoom,OFF
2012-07-20,11:09:08.273146,LivingRoom,ON
2012-07-20,11:09:10.019918,OutsideDoor,ON
2012-07-20,11:09:10.847072,LivingRoom,OFF
2012-07-20,11:09:11.044588,LivingRoom,OFF
2012-07-20,11:09:11.413419,Bedroom,ON
2012-07-20,11:09:12.076925,OutsideDoor,OFF
2012-07-20,11:09:13.38948,Bedroom,OFF
2012-07-20,11:09:18.409341,Bathroom,OFF
2012-07-20,11:09:18.9523,Bathroom,ON,Toilet="begin"
2012-07-20,11:09:20.156992,Bathroom,OFF
2012-07-20,11:09:21.252048,Bathroom,ON
2012-07-20,11:09:25.563333,Bathroom,OFF
2012-07-20,11:09:31.387414,Bathroom,ON
2012-07-20,11:09:35.711798,Bathroom,OFF
2012-07-20,11:09:36.565344,Bathroom,ON
2012-07-20,11:09:41.702395,Bathroom,OFF
2012-07-20,11:09:42.242239,Bathroom,ON
2012-07-20,11:09:45.069491,Bathroom,OFF
2012-07-20,11:09:45.642422,Bathroom,ON
2012-07-20,11:09:48.811984,Bathroom,OFF
2012-07-20,11:09:52.714222,Bathroom,ON
2012-07-20,11:09:53.837118,Bathroom,OFF
2012-07-20,11:09:54.43453,Bathroom,ON
2012-07-20,11:09:59.128578,Bathroom,OFF,Toilet="end"
2012-07-20,11:10:01.751574,Bathroom,ON,Toilet
2012-07-20,11:10:07.430253,Bedroom,ON
2012-07-20,11:10:09.432254,Bathroom,OFF,Toilet
2012-07-20,11:10:10.602953,Bedroom,OFF
2012-07-20,11:10:10.949618,Bathroom,ON
2012-07-20,11:10:13.549401,Bathroom,OFF
2012-07-20,11:10:15.066498,Bedroom,ON
2012-07-20,11:10:16.958151,Bedroom,OFF
2012-07-20,11:10:18.602917,OutsideDoor,ON
2012-07-20,11:10:19.168837,LivingRoom,ON
2012-07-20,11:10:19.28586,LivingRoom,ON
2012-07-20,11:10:19.764843,OutsideDoor,OFF
2012-07-20,11:10:21.28725,LivingRoom,OFF
2012-07-20,11:10:21.832972,LivingRoom,ON
2012-07-20,11:10:26.108796,OutsideDoor,ON
2012-07-20,11:10:27.105275,LivingRoom,OFF
2012-07-20,11:10:27.452157,OutsideDoor,OFF
2012-07-20,11:10:27.525038,LivingRoom,OFF
2012-07-20,11:10:27.589174,Bedroom,ON
2012-07-20,11:10:28.174191,Bathroom,ON
2012-07-20,11:10:29.554715,Bedroom,OFF
2012-07-20,11:10:31.221342,Bedroom,ON
2012-07-20,11:10:32.859184,Bathroom,OFF
2012-07-20,11:10:34.411781,Bedroom,OFF
2012-07-20,11:10:34.929869,OutsideDoor,ON
2012-07-20,11:10:35.777625,LivingRoom,ON
2012-07-20,11:10:35.912435,LivingRoom,ON
2012-07-20,11:10:36.793537,OutsideDoor,OFF
2012-07-20,11:10:38.969451,LivingRoom,OFF
2012-07-20,11:10:42.926875,LivingRoom,ON
2012-07-20,11:10:44.349175,OutsideDoor,ON
2012-07-20,11:10:45.53615,LivingRoom,OFF
2012-07-20,11:10:45.887026,LivingRoom,OFF
2012-07-20,11:10:46.91412,OutsideDoor,OFF
2012-07-20,11:10:53.082632,OutsideDoor,ON
2012-07-20,11:10:54.265041,LivingRoom,ON
2012-07-20,11:10:54.394242,LivingRoom,ON
2012-07-20,11:10:55.359494,OutsideDoor,OFF
2012-07-20,11:10:56.820304,LivingRoom,OFF
2012-07-20,11:10:59.74326,LivingRoom,OFF
2012-07-20,11:11:08.176731,LivingRoom,ON
2012-07-20,11:11:14.419078,LivingRoom,ON
2012-07-20,11:11:15.575993,OutsideDoor,ON
2012-07-20,11:11:16.696408,LivingRoom,OFF
2012-07-20,11:11:16.930819,LivingRoom,OFF
2012-07-20,11:11:17.660314,OutsideDoor,OFF
2012-07-20,11:11:31.897874,OutsideDoor,ON
2012-07-20,11:11:32.751698,LivingRoom,ON
2012-07-20,11:11:33.391011,LivingRoom,ON
2012-07-20,11:11:33.542435,OutsideDoor,OFF
2012-07-20,11:11:35.179811,LivingRoom,OFF
2012-07-20,11:11:35.807105,LivingRoom,OFF
2012-07-20,11:11:36.368009,LivingRoom,ON
2012-07-20,11:11:38.068494,LivingRoom,OFF
2012-07-20,11:11:39.376786,LivingRoom,ON
2012-07-20,11:11:40.229163,LivingRoom,ON
2012-07-20,11:11:41.809066,OutsideDoor,ON
2012-07-20,11:11:43.10098,LivingRoom,OFF
2012-07-20,11:11:43.428522,LivingRoom,OFF
2012-07-20,11:11:44.078558,OutsideDoor,OFF
2012-07-20,11:11:48.96926,OutsideDoor,ON
2012-07-20,11:11:50.213008,LivingRoom,ON
2012-07-20,11:11:50.644437,LivingRoom,ON
2012-07-20,11:11:50.978202,OutsideDoor,OFF
2012-07-20,11:11:53.959653,LivingRoom,OFF
2012-07-20,11:11:56.171692,LivingRoom,OFF
2012-07-20,11:12:10.786702,LivingRoom,ON
2012-07-20,11:12:14.894004,LivingRoom,OFF
2012-07-20,11:12:53.166226,LivingRoom,ON
2012-07-20,11:12:54.287063,LivingRoom,OFF
2012-07-20,11:12:54.914921,LivingRoom,ON
2012-07-20,11:12:57.058854,LivingRoom,OFF
2012-07-20,11:13:03.095972,LivingRoom,ON
2012-07-20,11:13:03.897634,LivingRoom,ON
2012-07-20,11:13:05.052911,OutsideDoor,ON
2012-07-20,11:13:05.952771,LivingRoom,OFF
2012-07-20,11:13:06.651671,LivingRoom,OFF
2012-07-20,11:13:07.096307,OutsideDoor,OFF
2012-07-20,11:13:15.009708,OutsideDoor,ON
2012-07-20,11:13:16.247249,LivingRoom,ON
2012-07-20,11:13:16.680933,LivingRoom,ON
2012-07-20,11:13:17.447462,OutsideDoor,OFF
2012-07-20,11:13:18.941153,LivingRoom,OFF
2012-07-20,11:13:21.065529,LivingRoom,OFF
2012-07-20,11:13:58.399715,LivingRoom,ON
2012-07-20,11:13:59.93217,LivingRoom,ON
2012-07-20,11:14:02.489889,LivingRoom,OFF
2012-07-20,11:14:07.780485,LivingRoom,OFF
2012-07-20,11:14:40.207665,LivingRoom,ON
2012-07-20,11:14:46.246243,LivingRoom,OFF
2012-07-20,11:14:48.737273,Kitchen,ON
2012-07-20,11:14:51.259073,LivingRoom,ON
2012-07-20,11:14:53.899406,LivingRoom,OFF
