user_id,device_id,event_type,timestamp,hour
0x4d146f2dde874719918f715b445a12d390d5986300ee8688264651fcdb330596,02-202505201942-51413180,Turn on AC,2025-05-01 15:55:46,15
0x642b203dea366218e352704ff8ebe7e915c24809dc87a339655920565b41b384,CB151A0062CD,Read lock state,2025-05-01 15:06:56,15
0x763ca5a680d7d38b0630005d0ca564089330621a5e68a582641459cdb9bd1706,FEC966A1B4C1,Read current temperature,2025-05-01 13:11:53,13
0xe3d0ea7d207ddf7b721f10c5838dfe00c8ec348358491f2ea318acadd472e3aa,FEC966A1B4C1,Read current temperature,2025-05-01 17:59:57,17
0x513db2418cd5c2e96f63aa3a7e957d1a34af325d756f38375ea750b613d27113,02-202505201942-51413180,Turn on AC,2025-05-01 11:23:41,11
0x3f2ae4b54f7f94b9e5ae29929edfa1c0868ce6677b69c91949e9d956be73598c,B0E9FE892B71,Turn off circulator fan,2025-05-01 15:36:06,15
0x884c7213c4a9cc5a2f7e847d200b13e9c1e96cacf8aeec7fb7a84d37f7202694,D48C49DC31EA,Turn on humidifier,2025-05-01 14:02:54,14
0xcebb1c2fb2b1480a578ab7e20cca2f055dccea89b33e5ba4217ee2567608d08e,B08184D72E46,Turn on purifier,2025-05-01 11:52:42,11
0x7fe371a621be43c729af98fb144e0954dd21c44cfc3edc854d773a0fb5f258d9,CB151A0062CD,Lock door,2025-05-01 15:15:21,15
0xf7ee10c6988e40f8c35857a4980c8b836ded34d0603df17b04576ee49057eeec,B0E9FE892B71,Turn off circulator fan,2025-05-01 11:04:02,11
0x663ed76156f9fca4e58c069647f4811810d6194d87bbac8097d5f308451edfe8,CB151A0062CD,Read door state,2025-05-01 08:17:21,8
0x4565ad5a51e0c46b7a5043aefe3148c8c21abd7e64ff97522a5491401b7b9bed,B0E9FE892B71,Turn off circulator fan,2025-05-01 12:55:53,12
0xfd8014a9153492dfa4e36747a0e362650a5ecf9e265c228e94984242bb1b3ef5,FEC966A1B4C1,Read current lightlevel,2025-05-01 18:49:32,18
0xcebb1c2fb2b1480a578ab7e20cca2f055dccea89b33e5ba4217ee2567608d08e,D48C49DC31EA,Turn on humidifier,2025-05-01 14:46:12,14
0x725baced69551193a64a6393f4adb12b2014a789309ce73b33cd583755e71c07,D48C49DC31EA,Turn off humidifier,2025-05-01 18:04:28,18
0xd8e58d6bf4d09845cc635a8e52b65d9e9079a07a6cf51c5ca5c07ea018b70dc8,CB151A0062CD,Lock door,2025-05-01 13:14:29,13
